tripID,deviceID,timeStamp,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos
1,0,12/22/2017 18:47,1038f9200468f0f5b90f18b30e13cc0605c10604c60109ca0814cefb0eb30316cff314b2fe15b8101bd60505b6f607ba151fdcf6fdbc0010ba0919c8ec04a5eff68a0c22d5f4f9a40916c9f312b10913df,47.4112,0,82,0,34.902,30,100,0,0,1443,46,0,0
1,0,12/22/2017 18:47,1098f8f804300ffdcd1612ddfc0bc9fb15c30922cdfb0cbd0c08c701158af1199f0a28b80a02cc11f5a91005c71befa0e404a70725cc0503a3eff59e1a2aca0709c6fa10ab0c2addf1fdca0a38e61827cf,47.7816,0,82,0,47.451,30,107,0,0,1475.5,48,0,0
1,0,12/22/2017 18:47,10f0f8d00470ff1bc92011dcf2fdb5f10cca1326ea1115cb1708ce0b00ace5fd8a1137d7fc19d3fffbb1e60590192efeeafd90191fe81717d5eaf3b211febb0b10cf0c1fb70d21ca262be2051ce60018bf,48.152,0,82,0,38.4314,30,104,0,0,1501.25,48,0,0
1,0,12/22/2017 18:47,1020f8b80440ef05c2f2089d0fffb9e510b4133df8fdf8a90f10d1f505a81e21cceaf6b01b30ee0512c0fa0ea60d22cd0a0ae3090da7fd27ed0e30eeed0aca061fbbfe04970e2ac10e06bb1528acf8f69d,49.8188,0,82,0,43.9216,30,104,0,0,1523.25,49,0,0
1,0,12/22/2017 18:47,1060f90804d01a1bdc0bf3afeb26b71c2ffff0feb60f1aa81b1bc12939ecc9f0970721c1b9c98206fb8d1efed2dae7972323e6f3f3bd131eb9fe12cc012dda1427db0e16ce0002940d19b8f502a41b25c4,50.5596,0,82,0,52.549,30,104,0,0,1532.25,49,0,0
1,0,12/22/2017 18:47,10c8f90004c80314c7010ec8f0f993131de6f90ac10712c41418b7030ccd0b0ccb0d0dc7fa12c90a1fbf0415b30d18d9ee05a5181cc80a13bbfc0dbf0218ccf80aaf0618d006fdb80c1abd0f11d1f710ad,50.5596,0,82,0,41.5686,30,111,0,0,1521.75,49,0,0
1,0,12/22/2017 18:47,1040f8e004900714abe809c10f1ac40211bd0f25e1f700cb061abaec0db60e1cd80d0b9a01ffadee01abfa2dbb0505c50a0dad0f08b50f0fb30a08aafc04bb1b24eaf20a9d0d17b60809c3ee07bb072dd9,49.6336,0,82,0,42.3529,30,107,0,0,1512,48,0,0
1,0,12/22/2017 18:47,1030f8b80470f214bddff3a2ff1aebf6f9981d1adc040ba4f508bffc1dd8f521b2ff1cc70214d80e17cef604c0080dc3030bd7101ed30309b2ecfcb3101bd5f9f6c200f8821020eeff00bf0714d4000fc6,49.2632,0,82,0,42.3529,30,106,0,0,1501.5,48,0,0
1,0,12/22/2017 18:47,1070f90804a0fb18e90710c1fd1cc01016c10815ae1b2ee30204be0519c70c1cc7fa10b60c24cef8f6a21116cc0805a5201fc8edfc9ff91bd71017e3fc0db90cfecbf4fcacf3ee90f700b51311c3fd1ac1,48.5224,0,81,0,39.2157,30,106,0,0,1501.5,48,0,0
1,0,12/22/2017 18:47,1020f97003e02420fcf41bce0b24ddfd0ec21716ddf907b30723d21018cc0dfaaa0605ac1c17c2ebfda70e26dff312be110ad11806a607faadfdf0c5ff0fd4f513bafc02c3060ad1f606c103fec80118b3,48.152,0,81,0,39.2157,30,104,0,0,1478.5,47,0,0
1,0,12/22/2017 18:47,1018f8f004c00006b5000dc0f707c21419b80f0eb6020de7f210ac1223cdeff6980f1ad2031bc0ef119f0a29e2ff0fa90c0cbeff01a40f1eda050ab9234cd3ee16dbf712a5f311a60707cf3014be061aa9,48.152,0,80,0,42.7451,30,104,0,0,1471.25,47,0,0
1,0,12/22/2017 18:47,1080f89803d0010bcaff08ab0924d30a16da0203982319f1080da6fd01a60516c800feb8fd06b61022d7eafeae0213bc1228dcf803b10f19ca0f11ceff04cc0d25ddf60fc1060fd90c15c10004ae1720dd,47.9668,0,79,0,47.0588,30,104,0,0,1455.75,46,0,0
1,0,12/22/2017 18:47,1060fa7006b0e9faca0617b7fb0ab30006b80507b8fa0db21116bcf006c8ef07a71018cf0019dd170fd40805951109aff8f79e0e09d5dfed842330ceddfd8e151fe11409b40105abfc14c1fe11c80211c2,49.078,0,79,0,47.0588,30,107,0,0,1451.5,47,0,0
1,0,12/22/2017 18:47,0fe8f89803701703c306f6a00708c6f50abd0615daf4fdaa0815c2fd11b50512ddfe0fbd0b16be1117cb040bb4f5fbb51120dfe803a7132beaff0eb30708c3040cc1fa08c9ec07c10417b90016d42015cd,49.078,0,79,0,50.5882,30,109,0,0,1450.75,46,0,0
1,0,12/22/2017 18:47,1030f8c004a80315d50f0ec6fb09ad1222c01017b51a1bd9f0ffc20520da0a16c7fc0cac0c20d21101cbeaf7a4131dcefe04b2f309c70014c70e0dbff5fcb3020fc6ff09c3fa16c11922d5ebfc9f1019d4,47.0408,0,79,0,48.2353,30,109,0,0,1446,47,0,0
1,0,12/22/2017 18:47,10a0f9b804b0050a9e0c31f21f1ed5f90badf7f7c6102cdd110fc6060babf30eb7effec70920d3f4f4b70d1bb9fa23c80114d0ff049f060fb71219b1041d9e1326f4071cb81911c7f907ad0c15d5010acf,47.0408,0,79,0,36.8627,30,108,0,0,1439.5,46,0,0
1,0,12/22/2017 18:47,0f68f8a003d0151fd0ff03c00201c5fb13c5f20eb40b1bbff2fbb81a25e7f70aade70ba91420d70df9c3fe04c4f819ccf514cd0514c20e0bd00304d2f70ea1092ae2ff1dbdfc13b30913cdeffea61a19ea,47.0408,0,79,0,38.0392,30,102,0,0,1414,45,0,0
1,0,12/22/2017 18:47,0f78f81003d00320c60c16a5f913b6f412ac2430dffd06ac0d0aaefd08b2f207a30024cffa0ebe0c0cb70208b40413d00f0bc40f0ccefff2bf1612c90619d0091dcf0612b0ff02a7ff099cff02c7f4efa4,46.3,0,79,0,23.9216,30,100,0,0,1348.5,43,0,0
1,0,12/22/2017 18:47,1090f81005400514b8fe0caef91fc21020e7e7fca50a2bcd030ebef309a60d1ac3fa11bbff10b2141fe3f3f8af051bfaf701c12024fff00cde0c13c71b21bfda08ae0e20ac262e05c3e280214002f106ac,44.8184,0,79,0,25.098,30,97,0,0,1248.75,43,0,0
1,0,12/22/2017 18:47,0f58f8880438e8f8aaff15cf0017b6021cc40b1fd20b1bbd0608c0ef01be0914cd060cc4010aaeeb14ce0b21c11112bd070eb40a17c2fa11bff811c0f60fac0822e1f8fc9d1117c90517d0ff05b6fe15d0,42.2256,0,79,0,47.0588,30,99,0,0,1248.75,39,0,0
1,0,12/22/2017 18:47,0fa8f72005081f14ba010391001bba0522dd050bcc142fd90318caf503ca0714c5f905aafe0da51b30d1f30ca00c29ce0423d4fe03a81321d3fa0abe0d18ca0b1dd2fa09b00b1bbf120ccb020bb51a26d5,38.5216,0,79,0,47.0588,30,105,0,0,1186,38,0,0
1,0,12/22/2017 18:47,1210f9d80390060dbdf70db4120db9090ab7f91ac8fd0bbbfb0dc30206ad0c08ae0a12cef804ab0214c70212c7fb0fb71610de03f5b1fc01c00102b8f815acff18cb040ac3fc0faf060cbbfcf1befa0cb5,39.2624,0,79,0,64.7059,30,108,0,0,1244.5,40,0,0
1,0,12/22/2017 18:47,1008f92004500b10ceff06bee908a62021c7f506afff0fc2081cc80cf0951817fbf2e2b7fd04c91016ccfef9c00821c2f713c80920d0000ec20716cc0918d00104af0d17c4f910c50100ba0a14cd0015ca,40.1884,0,80,0,65.098,30,110,0,0,1293.75,42,0,0
1,0,12/22/2017 18:47,10d0f84002b0ccfea8122ab50718c7080dc2fa02a6fd1ec1f312c5070ec9feffa30d16cefd10c201fdc80105b1f609b10114c30f10d5f200b20718b00c23c00614c60000c90402b20a1bcdfc13cb0915c1,42.0404,0,80,0,66.6667,30,113,0,0,1364.25,44,0,0
1,0,12/22/2017 18:47,0fd8f81803980212c8fc18b6fc17c50e0dc8fffa9f090dbb0b17bdfc1ab2ff15ce1215b1fdfbb1fb04b80c1bc9ff17b7071cd9fd04b90402bf0400b5010ec3fd1dd9f821c1ff0cb904fcb61108cbf009b6,44.2628,0,80,0,54.1176,30,110,0,0,1428,46,0,0
1,0,12/22/2017 18:47,0ff0f8c00468010bb7010ccb1816c5040cb80e2ac600fcb0270fcbfe05db0a15ce0612c60814c70b15cb0821c10415ce020fcefa07bafc02be0910af0103c40104b70914cfff02bc000bcd0819baff0cb7,46.3,0,80,0,49.4118,30,110,0,0,1478.5,48,0,0
1,0,12/22/2017 18:47,0fc8f95804d0f1f3afeffdaa0012be141cd8f6fe9ffd13c30619c3fd05b90c1ed90409bcfd009a0712c60217b2e2f1b40215b60209940211ba0618b3e4eadc2619d5e3eeb00c28d8f802c80616db050cc6,47.7816,0,80,0,45.8824,30,109,0,0,1521,49,0,0
1,0,12/22/2017 18:47,10c8f9000428000cc4ff07c7000db70406d1fb0cbf0711be060ab60c10c4fc12c9fc14c70913b9030cc30515c7030fc10a1ac7fd0db40716c90715bcfb14be0014c4fd12b0021bc8040db70610bd000aae,49.2632,0,80,0,33.3333,30,108,0,0,1552.25,50,0,0
1,0,12/22/2017 18:47,10f8f8c80440f206ad0514d2091ae1f902a7ff16d91838e6e70b942133da0305b1f308b0fc1cb70b19c7f600aaf803bcfd0ab30913cf0d0bd00515c80217bf030eb50b22befa10d3f909c80c16b3050dbc,50.1892,0,80,0,45.4902,30,103,0,0,1589,51,0,0
1,0,12/22/2017 18:47,1030f92003881a2cc8040dc00012ac081bb60114cb0011c0020fb91110c5ff06b9090ed9f808d80900a00708ba0a1cb71326e11020c2e500a70f20e5eeffaa0311bc0914bb0611cd0b0dcb050dc91110d5,50.93,0,80,0,45.4902,30,108,0,0,1629.5,51,0,0
1,0,12/22/2017 18:47,0fa8f8b005500117b11010d4ee0bbd1320c3080dadff0cb4131acdfc0a9f091ad4ff10cd0613c20000c70e15c80305be0510c4fe11cdfb16b00214c2071aad0703d6080da4edf1801129d1dcd78ce30aaa,51.4856,0,81,0,43.5294,30,109,0,0,1629.5,52,0,0
1,0,12/22/2017 18:47,0f90f8780370f003b00412c40f18e8f805c30a1ac701fdac0311c50412c4050cce0812c50414b50410befc11b9030da9fdffbf0c0fbcfc12c51014dafcfeb10a10c2fa06a40b14bd0414c4ff0fb60c17bd,52.2264,0,81,0,43.5294,30,109,0,0,1680.25,54,0,0
1,0,12/22/2017 18:47,10e8f85004280b17c4f108b80826dffdefac140df7f9fb870efed20117aa1729d1e9fc9d081bd30910bafffba6fd12af1114c40206baf90ed40221c40414b90b1dc20a1bc4020eb7fa16c10921c40711cc,55.1896,0,81,0,41.5686,30,109,0,0,1710.5,55,0,0
1,0,12/22/2017 18:47,10e8f93004101111d5fd08b8f201af0314be0614bd0a1ac80512c0fb13b00413c800fcbd151ab3131bdbf10ea1fd07e0e2089f1819cde9eda41012aa1717d4efffaffa10bf1315d3f905b61216c3f509c0,56.1156,0,81,0,41.1765,30,110,0,0,1744.5,56,0,0
1,0,12/22/2017 18:47,1108f9e80580f30da90515b51013c90510cafd12db0a24d7fd11b90717cd0608c4040ad4fa0ca21218b6eefaab0824c90814b60505df181ec9001bc9131ad9fb0ec00b10c51816d20e0fb7f40cab000bb4,57.2268,0,81,0,39.6078,30,108,0,0,1769.75,57,0,0
1,0,12/22/2017 18:47,1080f90803980319a8fe12bd0419c90c1ad3070ac30b1ac4040dd4f910b50d1ed1fe0ab7091ac10f13ccfd09c3101cd10106bf0b12c5181db20509b5fc0bb9ff12b51517cd070ecf1010ddcef2950816c3,58.7084,0,82,0,38.0392,30,105,0,0,1793.25,58,0,0
1,0,12/22/2017 18:47,10b0f8e803a00713dc0107bd191deaddf38b1c28c6070fbe031dbef810bf1626cb050ccb041cd20714ce0912ca050dc70c17bd0c0fd4f4089c0417c8060fb50713cc0816c8f907b60e1adcf110a3fa16d1,58.8936,0,82,0,35.2941,30,105,0,0,1810,58,0,0
1,0,12/22/2017 18:47,1098f89003e80514a70417ca0b06d10a2ac50525cf092ac5eefbc01c22ce1018d8ed06a6182ad0fcfcb20412c50815d10509bc0607c5f60cc4fe11a80318c60b1abefe15c6fc19cc030ea40d0fc3fd0da6,59.8196,0,82,0,34.1176,30,103,0,0,1799.5,58,0,0
1,0,12/22/2017 18:47,1068f9480420080cc20c14ac0d13bce6f4b3071bce000ecc0723bffc06b51e37b5120cc0f6f6a3fd19931e26e3021da50c17edff00bc0112e50314c5111dd8e206d80c28c8030ad6101fcdfb10bc0516b5,60.0048,0,82,0,40.7843,30,103,0,0,1836.5,59,0,0
1,0,12/22/2017 18:47,0f28f8d803a01519d3f814a1fe13b9ff07cd1421b90200be1018e0ff05d20c1fcff903d8151ecefc12c0f71dc30308ba0622ba0725b2fb28d7ff11c1050cb1080bd8fd15d5ff02c20917a91212e0f601c0,60.5604,0,82,0,37.2549,30,106,0,0,1854,60,0,0
1,0,12/22/2017 18:47,0fb0f8680338ee0ec3f11691fc13b70413b50109c90917b20a19d2fb11a90609c207fcab1318b2fb09ad040dc50f13d50416b7f409b2fd1daf0412f41c30c6f3fce72711c2fde4a61730eaf411c80213a4,60.5604,0,82,0,34.902,30,105,0,0,1871.25,60,0,0
1,0,12/22/2017 18:48,0fd0f8e005880d20cbfb11bc000ad20d13b402febc0c1dbdfe04d20617b5fd0ac8fd13be0b1ae003069d0e12e2fd02b40313d2f30b9a081fddfa0baa181ae1040faa0c1ac5e4169e201fc81913cbfd0db4,61.116,0,82,0,26.6667,30,103,0,0,1871.25,60,0,0
1,0,12/22/2017 18:48,1070f90004480020cb060f97ff11ce0507bbfe09b1071d00f80eb21919ddf914adfe11c9061bb60615c60219cd0712c20907a5030ecb0a0dbaf607ac0c1fccf806b8fe11c60919bf040cae020ba2091acb,61.116,0,81,0,26.6667,30,101,0,0,1875,60,0,0
1,0,12/22/2017 18:48,1000f83003c80915dafb0eb70803c5fd12ae0d31cfe5ffcf1c2cbf0a14c1080dab080fca0a17b30b13be0d25c70605c6091acceefbbb101ebdfa0bbc1b29def8fcb50615befc10c30e19b6050cccf90fb4,61.6716,0,81,0,23.5294,30,100,0,0,1884.25,60,0,0
1,0,12/22/2017 18:48,1108f8d804a0fa16ae0c22bb0b1cdaff09a90611bf090d9f1d22ddfc0ca8f814cff7088c000ad00c1cbb021ed2ff10c61020d4f60fd30719dbfd09ab0a18b8f20db80a20b7fa09c9fb11b20f19cb0309ac,61.116,0,80,0,21.5686,30,100,0,0,1815.75,58,0,0
1,0,12/22/2017 18:48,1060f90804980022c10f22dff611db010cb7f61ba4051dcf0e0fa1fe11c1050cc1fa1eabfc27ce0726b0070dd30d0ba81421de0a14cc0918c40024d8f91bc9f808ae1728d8f2ffa10e23cb061cc4f10fc1,61.3012,0,80,0,21.5686,30,103,0,0,1775.5,57,0,0
1,0,12/22/2017 18:48,1040fa480540060ed3fc16c7ee00a90c14d51016d90517cf0417bc0a1bba0013c4f414b5ff18c40418bd1112b7fd02bb0515c2f410ce0a25e1ff1db60b25b90510c2f917abfe21c70805b5070dd8f719ad,58.7084,0,79,0,24.3137,30,102,0,0,1741.25,56,0,0
1,0,12/22/2017 18:48,0f40f84804280e1bb8fa0fa1fe04c5ff05b80513cf0314c10714b5122cecf3039e0821b30610ddfc11ad0c1ac0efffb00e1dcaff05b20407ba0915bbf8fec00513bef60fb00f20ccff05b8dfff870f41dc,57.5972,0,79,0,21.5686,30,102,0,0,1705.25,55,0,0
1,0,12/22/2017 18:48,0f68f84803d00826cd0510b30412c0fd1ce20613be010fb60017ba0618cafc1ca60c2fd00b1edb050cb40423e5091ecdff17b41b21d90a12dcfa09b20816b30722e10c16c8140cb4161bc0010dc4fe16ea,56.486,0,79,0,21.9608,30,101,0,0,1668,54,0,0
1,0,12/22/2017 18:48,0fd0f8c003400624bc030dc31330da2117eb0d08a4f320cdfb2aca1a11d31413a5090fbb121ee9f1fdae0610c5091cc9081abe010dbdfb04a30d1cc90611bffc0dbf0b0dbb0a09ba0819bd0621cded09c0,55.56,0,79,0,23.9216,30,103,0,0,1665,53,0,0
1,0,12/22/2017 18:48,1120f958048049410af90bbd0e1cc20114ceff14cf000aae051acafd08ce0202a30017b2011ad20b13c5f1fbaafb09c2ef21eeee10b92030f31025b52122c3fa0fa2182ccdf70c981e1ecd0208af0a1ed1,54.0784,0,79,0,21.9608,30,100,0,0,1601,52,0,0
1,0,12/22/2017 18:48,0f10f9080420020bbf0b12c1fc10d00210cb0606c40b1bc40f2ee2ed0fcbfb27b50f13dcfaf6b5fc14bcfa0cb4011ac70d17b5ed0baefe21cb0104b9ff099a1b25dbf416a9172e0cfdffaef809c1fe13b1,53.5228,0,79,0,27.8431,30,100,0,0,1590.25,52,0,0
1,0,12/22/2017 18:48,1100f7c003d8f5079d1418d51b3ad40301c3031db71818d20611b10917bae90ab71420cb0307b61012c30b07cefe08a00524ec011adffd16be0912ae0c1cca050fc4fb10b60611a9f503a1fe18c60625c7,52.4116,0,79,0,25.8824,30,101,0,0,1590.25,51,0,0
1,0,12/22/2017 18:48,10a0fa6804c8091ad20b19d2020ece121be0f0ff93fd1cbef00fb4fe21c91522daf9ea801725d90512daf50cb80517d0f80fb40618c7f80eba010bbc0d14ac0d15bf0214c30413ce0e16ce00fdc0fb07b5,51.6708,0,79,0,25.8824,30,99,0,0,1593,50,0,0
1,0,12/22/2017 18:48,10b8f97003900308be1717cbf6faacf309a71426cff411c2071dca0303a9f70bb8071dbf0e1ece0e14be0106bb0512d4f80cb0140fd1f3fd991218bdf80b96fb28c4f313c400fe801223d0f82dda1025da,50.93,0,79,0,22.3529,30,99,0,0,1532.75,49,0,0
1,0,12/22/2017 18:48,0f50f8580240041bcc0c1cb0fe0dc30d22e40416b80514c2f812bb0b1ac6040cc91011bffa12b8f817c5f316b2142bc3f107c5fc14c8fa0fa4000ec6f90fb90013d3e8fca21631e3ebffba0f11dcf80fc0,50.7448,0,79,0,31.3725,30,100,0,0,1522.25,49,0,0
1,0,12/22/2017 18:48,1028f8a80380fe0ab4f80aa3f907a5041ad3151cd1ff15b50019c90413cbff19c5091fce0209b9020dae0414c2fd0dc0f908c70c19c40b10c70a0bc8f605aa081abd080eae0318bb1124c80519d3f30cb7,50.5596,0,79,0,29.0196,30,99,0,0,1508.75,49,0,0
1,0,12/22/2017 18:48,0f78fab002c01d27cc0d19a1141ba1d9e5800e16d6fb12bb021fd3fa02ded0e580292c08f3fdacf60dbced03bd0a16e00510b70811ce0d0ac3fb04bc0c18b90415be0d25cf021eb80119b70015c81708ad,50.3744,0,79,0,22.3529,30,98,0,0,1506.75,48,0,0
1,0,12/22/2017 18:48,10b0f7b00388fa0fc60215c2050bb8ee00b3110edd0e15c9041db4f814b60110c40739d31426e7f408940721cefe14da1606d22210cd050bc3fa18be0717d41d2aef0818b40625a61a18c30520d2f92293,50.004,0,79,0,22.3529,31,98,0,0,1501.5,48,0,0
1,0,12/22/2017 18:48,1028f83003d0fb1cc30118bb0a10cb060fb505fda1ff0ec5171dd1fd20890122eff32baffb0fd4fb12c8ffea92f1f4a23a3c0adeea901525ed0410c6f618a70215c30f13d3f1029e0919d0040bb20315c6,50.004,0,79,0,22.3529,30,101,0,0,1498.25,48,0,0
1,0,12/22/2017 18:48,0fb0f9180360eaf4a4f20bcb0e16dbff10c4fd0dae0417d50412c10510ac0e26bf0c26cafe09b50719c6f418b81524e8f30ab6fc20cd1a2fe0efffa30e21d90515c20318cb071aca0721cd0815c7ff15b7,49.8188,0,79,0,22.3529,31,101,0,0,1495.75,48,0,0
1,0,12/22/2017 18:48,1110f7c00500010fc10a38d60319b30019b90b1fd60513bcfd0fbafe0ec10121af0c2cd20020c10319ba0e18c9fa0dbd0a24d5020caf000cb70514b5f90a9e0016c4022da90010db0e4619e0eb851e30ee,49.4484,0,80,0,22.7451,31,101,0,0,1475,47,0,0
1,0,12/22/2017 18:48,0ff8f9a00450f617c5fe1ad8113509f106991521cc0519b1fd1bb6091ebf0013c40e16d20513c40b15c51316cb030bbbff0ec9111daf0805d40007ae1523eeea099d1a33ea0508c40819b80416c00c14a1,49.078,0,80,0,23.1373,31,101,0,0,1415.75,47,0,0
1,0,12/22/2017 18:48,0f10f98803d80b2cb7272d040d23ce0a1ed01316c3081bbfff0eaff81993081dde1619bc0e18dcf107b4d616912048f7f702b90a1bc2192bddf209bbfc1ec80c17cd0910c20913c50910d0fc0aa40e26d9,47.7816,0,80,0,23.1373,31,101,0,0,1415.75,45,0,0
1,0,12/22/2017 18:48,0ff0f96802b80a24d60612ce0816bc0510b2070fd2f00dd4050cac0006a50715ca0a26ddff1faf101ccdf509b80b20d20b15c1fb15ae0a19d50416befe15c21220be0f2ba1031bf10730c50000bc1c24de,46.8556,0,80,0,23.1373,31,101,0,0,1392,45,0,0
1,0,12/22/2017 18:48,10b0f83003c8010bc70d1cbad5f78022310ff502c6ea09aa0b26e8fe13b90117bb0d0fc0ff14b21d2bc9fd13c00116bc0713d9fa06b50b15cb0412c1f612b90202c30514d6fb07b6081cc4f60cb3f50eb8,46.3,0,80,0,29.0196,31,101,0,0,1424.25,46,0,0
1,0,12/22/2017 18:48,1050f97804a00805c9cc06800b20c2010dc8f803c2080bba0a10ca1423c8fa05b71125b91605e1d910ab0b07c1f107a3143dbf0607cf00f29a2124fce3f09a1926e6f301c30b18cef709c30d21ce0813cb,47.0408,0,80,0,39.6078,31,102,0,0,1484.5,48,0,0
1,0,12/22/2017 18:48,1100f7900408051bc6060fb6fa0eb7fa17c20710c30a0faf0e0dcafc08ce0b14d20f0ccffe02bf010cbc0c12d60f0cbef703c30f14ccf503ab0d12de030bac0e0fb61111c0f61392161ee41023ca0006c5,48.8928,0,80,0,25.8824,31,99,0,0,1504.75,49,0,0
1,0,12/22/2017 18:48,1178fae005100318b90819d23236fc0309cdeb0693233c120002b00010df0f1bd3f908ab141ee3fc0ec4f20dd3fa16a30b1cccfc0fbdfb0dab020ba50613b5101dd5fd11c70c11b7020ac1081bc1011dc3,50.004,0,80,0,25.8824,31,98,0,0,1503.25,49,0,0
1,0,12/22/2017 18:48,1028f7e80338012ace0b1de10a13c00021bb0b1acc0a0ca10014bc0620b2d300c10d2de30213b60b1dd0e71dd51d2ee0fe1ab50a2ac8202dfcf7f6950e17ca0403c01c2ecbdd069e1c3adc1821d8f60acb,51.3004,0,80,0,22.3529,31,98,0,0,1545.5,50,0,0
1,0,12/22/2017 18:48,1060f8b80470fd17b50f1cd30c1cd9f007a6051ad30114c30a12d0fa08b90c1fbdfc0ec1171dc3ff08c40212cafd14b8f10dd8112bcb0a1aa50826ba0b0fff111db939460edfe78bf728db042bf3fa0cad,50.7448,0,80,0,22.3529,31,99,0,0,1545.75,50,0,0
1,0,12/22/2017 18:48,1078f92804100e16d1fa15c0ecf79c2721f80202afff09bb0318c80320aefc18a60829ce1924c10710c90107b0f40ab3121bd0fe05a8061dcc000ec0060ab11719cdf5faaafe14befb21b70710c40713bf,50.7448,0,80,0,22.3529,31,102,0,0,1546.25,50,0,0
1,0,12/22/2017 18:48,10d0f8d00408191ac2ff0dc7f211b00719bef80fb7061ac7fd0cb80a0cb60d11bf020bc10817ce030ac40d17bc0318af0319bf0317cb0113be0d1ccd0210c4fa11b9141fd5f80daf011cdefb0db50402a5,51.4856,0,80,0,22.3529,30,102,0,0,1542.5,50,0,0
1,0,12/22/2017 18:48,0fb8f9300440f00dc01420b7192fe5eefbb7081cbe0521c2fe13c50d15d5fc03adf80fbc1221d6fe0cc00a19b90119bf1022d80a1ab407ffb41a2ce2fd039a1116dbff05b41217cf181bc1ebf6a80e1cdd,51.4856,0,80,0,22.7451,30,102,0,0,1448.5,50,0,0
1,0,12/22/2017 18:48,10d8f8c004401425d9f501b11214da201dda0211c1fc14cc0020c20e2ad5ff0ab80e28ca0f21c30a2bd00518a40016b72125c71113b7ff16d51037c70b30cdfb15b71224c8f101b40b21b5091bcd091ed3,54.4488,0,80,0,23.5294,30,101,0,0,1448.5,46,0,0
1,0,12/22/2017 18:48,10c8f93003e00e1ede071ad90916c4f60caaf519cdec11b00e19d00f0fcd2020d90908b50d14ddf80aa91f15b01519d50c18c70b08b7f804ba060bce00fd991e2ff1e6ff9d0c20af0e13ce090bb8f1fc99,55.3748,0,80,0,23.5294,30,101,0,0,1409,45,0,0
1,0,12/22/2017 18:48,1050f8d004680b1ed0fa18bdfd27c4092203f826a6fd2dccec0ecdfc10ab222cd4f3f1aa0d19e1f102bd0920c9ff13c4f615bf0618d10614c90f0ec5080bb5f41db9092bd4fe23d4f903c10511aee2f89b,50.7448,0,81,0,37.6471,30,102,0,0,1410.25,45,0,0
1,0,12/22/2017 18:48,10b8f88003c0fef2b61019bffb0aa40d1bbdf6fea70b28dffd16b1fe14cb081fccfc08b9fd0ab30010cb0408b2040cbe0211c90418c0fb10b60611d21119c00413bc0011c00916c01617c8ff06b3fb09a5,47.7816,0,81,0,31.3725,30,100,0,0,1416.5,45,0,0
1,0,12/22/2017 18:48,1048f8d003c0fe15c61323ca091cbd0413c4fe12c4000fc50c16ccf6f99e0c14d20010bb010fb7fb11cc0825c9f00a9c061fccf80cab050dc70007aa0815c90710c2fc08aa0d21c30f1dd20411b70e12d1,45.9296,0,81,0,29.4118,30,99,0,0,1410.75,45,0,0
1,0,12/22/2017 18:48,1068f8f804480328cef30acb0818cd1008e9def880152711dcff9a1635ecfe20d40023a1ff118ff1fb9cfa1bb8131dc80108aa0b1ad3fc0eaa0c1cd10d0eb8191abff204c7031cbb1215c6020eab0b23c3,45.9296,0,81,0,25.4902,30,98,0,0,1381.25,44,0,0
1,0,12/22/2017 18:48,1080f9880418fd18cbf90cc60e10d10c09c01318ca050ec00b13ca111ec90107c30919c8ff09b5090fb00413c40c1eba031dc1050db60b11c20612c00111c30214c10610b9f006b21600db03fa88032adb,44.8184,0,81,0,24.3137,30,98,0,0,1336.25,43,0,0
1,0,12/22/2017 18:48,1048f8e004300609b6201fd8fc18b90331e5de03ae2127d9f0f6951614dbf90bb40215b0041dd2ff11cd1721c7fe07b1081bbd0517c2f215bd0617cef203b4061bd1fb16c21d18df0b07b5ff12b40b26d0,43.522,0,81,0,32.1569,30,100,0,0,1348.75,42,0,0
1,0,12/22/2017 18:48,1070f8980448f90fba0017c0061dbdf40dc6010ec90315b80b1bc8070dbd0417da0b0bb11318b60617b7fc18c51529d80511c80508bcfe19d1f314bf091abf0305bbfa0ec8051cba1417c7f913bdff13d2,42.2256,0,81,0,36.0784,30,100,0,0,1298.75,41,0,0
1,0,12/22/2017 18:48,1028f8c004480216c00619c2fe05c9fe0bc40c17c6f205be0018ba031acdfc0fc10f14d30718b5fb14c5091ad0fb08bc0819c3ff1bc10515bd0e12c5ff0bb10a1bd2f801b10310bd0211b30610b10614d3,41.8552,0,81,0,35.6863,30,99,0,0,1297.75,41,0,0
1,0,12/22/2017 18:48,1048f8d803e8fe14d9071bc1020bb8f70fc21015c4f412bf0c1ec9fd0cb7091ac4fe1acb050dbaf60ebb0a20d2fe15c50713c3020eb70016c90221c6ff16c80410b30410d5fd14b70717befc1dbbfb20cc,41.8552,0,81,0,25.098,30,99,0,0,1271.5,41,0,0
1,0,12/22/2017 18:48,10d8f8c80448e9f2aaee1daafe0ab9ff12d30116bff91bb7091dc7fb0ebd0d17b7fc0fc4f70fc30e1ed4fb0fb30b21c50d10c5ff0fc50413c70219d5fd09bb0111b60622d40311bb010ec1051ad2f715c5,41.1144,0,81,0,25.8824,30,98,0,0,1271.5,40,0,0
1,0,12/22/2017 18:48,1098f8d80410fef8b10111bc0614ca0f1cc8f512c70318c3fc12d1fe0cac0b18c1fe0ec5fc10b9f612bb0216b3091fcf071ab80616ce0208bef70cb90723d7fffebb0c17bc081bcd000bbb0024bdfb20e2,40.744,0,81,0,25.8824,30,99,0,0,1220.25,39,0,0
